ANO;MÊS;DIA;HORA;360MIN;180MIN;CANAL;qtd_ENTs;TMC;TME
2022;10;19;9;Q1;QQ1;TELEFONIA;40;526,5;63,576
2022;10;19;10;Q1;QQ1;TELEFONIA;47;585,631578947368;177,129787234043
2022;10;19;11;Q1;QQ2;OMNI CHAT;1;0;921
2022;10;19;11;Q1;QQ2;TELEFONIA;44;419,219459459459;64,0259090909091
2022;10;19;12;Q1;QQ2;TELEFONIA;38;775,137727272727;329,263684210526
2022;10;19;13;Q1;QQ2;TELEFONIA;31;454,185185185185;158,87064516129
2022;10;19;14;Q2;QQ3;TELEFONIA;29;510,17;144,860689655172
2022;10;19;15;Q2;QQ3;TELEFONIA;30;497,25;489,667
2022;10;19;16;Q2;QQ3;TELEFONIA;15;429,5875;320,134666666667
2022;10;19;17;Q2;QQ4;TELEFONIA;11;397,893333333333;51,64
2022;10;19;18;Q2;QQ4;TELEFONIA;3;287,67;51
2022;10;20;7;Q1;QQ1;TELEFONIA;10;399;1,8
2022;10;20;8;Q1;QQ1;TELEFONIA;28;474,32;0
2022;10;20;9;Q1;QQ1;TELEFONIA;26;552,33;16,7723076923077
2022;10;20;10;Q1;QQ1;TELEFONIA;41;605,17;54,5131707317073
2022;10;20;11;Q1;QQ2;TELEFONIA;42;487,66;49,4
2022;10;20;12;Q1;QQ2;TELEFONIA;33;532,06;74,7878787878788
2022;10;20;13;Q1;QQ2;TELEFONIA;25;322,92;35,08
2022;10;20;14;Q2;QQ3;TELEFONIA;21;514,45;63,0476190476191
2022;10;20;15;Q2;QQ3;TELEFONIA;24;375,79;323,624166666667
2022;10;20;16;Q2;QQ3;TELEFONIA;32;371,153076923077;185,5946875
2022;10;20;17;Q2;QQ4;TELEFONIA;16;307,727272727273;295,875
2022;10;21;7;Q1;QQ1;TELEFONIA;9;256,38;9,88888888888889
2022;10;21;8;Q1;QQ1;TELEFONIA;26;482,42;1,96
2022;10;21;9;Q1;QQ1;TELEFONIA;31;410,32;0
2022;10;21;10;Q1;QQ1;TELEFONIA;47;561,22;75,8689361702128
2022;10;21;11;Q1;QQ2;TELEFONIA;31;521,889285714286;130,286451612903
2022;10;21;12;Q1;QQ2;TELEFONIA;27;481,846153846154;31,0740740740741
2022;10;21;13;Q1;QQ2;TELEFONIA;16;414,69;0
2022;10;21;14;Q2;QQ3;TELEFONIA;15;501,29;4,06666666666667
2022;10;21;15;Q2;QQ3;TELEFONIA;22;492,117647058824;150,452272727273
2022;10;21;16;Q2;QQ3;TELEFONIA;10;317,4;0
2022;10;21;17;Q2;QQ4;TELEFONIA;4;559;0
2022;10;24;7;Q1;QQ1;TELEFONIA;15;380,8;21,87
2022;10;24;8;Q1;QQ1;TELEFONIA;36;550,14;58,2772222222222
2022;10;24;9;Q1;QQ1;OMNI CHAT;1;0;498
2022;10;24;9;Q1;QQ1;TELEFONIA;50;530,43;86,9792
2022;10;24;10;Q1;QQ1;TELEFONIA;32;525,34;2,59
2022;10;24;11;Q1;QQ2;TELEFONIA;32;441,97;3,1859375
2022;10;24;12;Q1;QQ2;OMNI CHAT;1;0;5130
2022;10;24;12;Q1;QQ2;TELEFONIA;32;509,16;17,839375
2022;10;24;13;Q1;QQ2;TELEFONIA;22;501;0,5
2022;10;24;14;Q2;QQ3;TELEFONIA;31;413,16;49,4845161290323
2022;10;24;15;Q2;QQ3;TELEFONIA;40;520,871875;518,49775
2022;10;24;16;Q2;QQ3;TELEFONIA;31;430,616923076923;617,419677419355
2022;10;24;17;Q2;QQ4;TELEFONIA;24;395,2;380,5
2022;10;24;18;Q2;QQ4;TELEFONIA;13;301,454545454545;300,613846153846
2022;10;25;7;Q1;QQ1;TELEFONIA;13;409,538461538462;21,7661538461538
2022;10;25;8;Q1;QQ1;TELEFONIA;31;543,9;5,51612903225806
2022;10;25;9;Q1;QQ1;TELEFONIA;32;607,97;2,38
2022;10;25;10;Q1;QQ1;TELEFONIA;45;462,55;21,2648888888889
2022;10;25;11;Q1;QQ2;TELEFONIA;34;462,88;2
2022;10;25;12;Q1;QQ2;TELEFONIA;32;524,61;41,9065625
2022;10;25;13;Q1;QQ2;TELEFONIA;27;420,44;71,2222222222222
2022;10;25;14;Q2;QQ3;OMNI CHAT;2;352451;344335
2022;10;25;14;Q2;QQ3;TELEFONIA;26;434,24;26,8076923076923
2022;10;25;15;Q2;QQ3;TELEFONIA;26;419,496875;296,5
2022;10;25;16;Q2;QQ3;TELEFONIA;21;400,583333333333;217,715714285714
2022;10;25;17;Q2;QQ4;TELEFONIA;13;564,545454545455;129,384615384615
2022;10;25;18;Q2;QQ4;TELEFONIA;4;462;0
2022;10;26;7;Q1;QQ1;TELEFONIA;16;960,44;203,873125
2022;10;26;8;Q1;QQ1;TELEFONIA;48;603,795833333333;343,710208333333
2022;10;26;9;Q1;QQ1;TELEFONIA;92;445,1275;301,588152173913
2022;10;26;10;Q1;QQ1;TELEFONIA;56;380,244897959184;46,1392857142857
2022;10;26;11;Q1;QQ2;TELEFONIA;35;509,5953125;40,3394285714286
2022;10;26;12;Q1;QQ2;TELEFONIA;30;458,73;1,47
2022;10;26;13;Q1;QQ2;TELEFONIA;29;375,14;0
2022;10;26;14;Q2;QQ3;TELEFONIA;24;500,21;9,96
2022;10;26;15;Q2;QQ3;TELEFONIA;16;614,57;62,49625
2022;10;26;16;Q2;QQ3;TELEFONIA;18;626,275454545455;302,835
2022;10;26;17;Q2;QQ4;TELEFONIA;6;430;0
2022;10;26;18;Q2;QQ4;TELEFONIA;5;503,8;0
2022;10;27;7;Q1;QQ1;TELEFONIA;13;423;88,4615384615385
2022;10;27;8;Q1;QQ1;TELEFONIA;34;530,192307692308;186,441176470588
2022;10;27;9;Q1;QQ1;TELEFONIA;40;583,166666666667;120,9275
2022;10;27;10;Q1;QQ1;TELEFONIA;35;513,71;8,62971428571429
2022;10;27;11;Q1;QQ2;OMNI CHAT;2;27;47811,5
2022;10;27;11;Q1;QQ2;TELEFONIA;29;506,388928571429;49,2393103448276
2022;10;27;12;Q1;QQ2;OMNI CHAT;5;312,8;194
2022;10;27;12;Q1;QQ2;TELEFONIA;30;463,63;21,5
2022;10;27;13;Q1;QQ2;OMNI CHAT;1;2467;2
2022;10;27;13;Q1;QQ2;TELEFONIA;20;384,11;14,853
2022;10;27;14;Q2;QQ3;OMNI CHAT;10;249,5;20,9
2022;10;27;14;Q2;QQ3;TELEFONIA;21;381,33;3,1
2022;10;27;15;Q2;QQ3;OMNI CHAT;5;817,2;10,4
2022;10;27;15;Q2;QQ3;TELEFONIA;18;323,11;22
2022;10;27;16;Q2;QQ3;TELEFONIA;34;390,688421052632;257,702647058824
2022;10;27;17;Q2;QQ4;OMNI CHAT;4;60,33;18,0025
2022;10;27;17;Q2;QQ4;TELEFONIA;14;420,615384615385;176,86
2022;10;27;18;Q2;QQ4;TELEFONIA;1;94;0
2022;10;31;9;Q1;QQ1;OMNI CHAT;6;91836;11,8333333333333
2022;10;31;10;Q1;QQ1;OMNI CHAT;3;1152,67;59
2022;10;31;10;Q1;QQ1;TELEFONIA;5;271,5;359,6
2022;10;31;11;Q1;QQ2;OMNI CHAT;8;492,5;78,5025
2022;10;31;11;Q1;QQ2;TELEFONIA;12;309,78;30,1675
2022;10;31;12;Q1;QQ2;TELEFONIA;7;509,714285714286;0
2022;10;31;13;Q1;QQ2;OMNI CHAT;3;4554,33;32,67
2022;10;31;13;Q1;QQ2;TELEFONIA;2;340,5;0
2022;10;31;14;Q2;QQ3;OMNI CHAT;1;5596;3
2022;10;31;14;Q2;QQ3;TELEFONIA;2;253;25,5
2022;10;31;15;Q2;QQ3;TELEFONIA;11;600,333333333333;577
2022;10;31;16;Q2;QQ3;OMNI CHAT;11;432,5;78,1845454545455
2022;10;31;16;Q2;QQ3;TELEFONIA;2;468;1881
2022;10;31;17;Q2;QQ4;OMNI CHAT;8;286,71;10,12625
2022;11;1;10;Q1;QQ1;TELEFONIA;9;339,4;192,111111111111
2022;11;1;11;Q1;QQ2;TELEFONIA;5;621,4;192
2022;11;1;12;Q1;QQ2;TELEFONIA;7;388,14;25,43
2022;11;1;13;Q1;QQ2;TELEFONIA;2;300;0
2022;11;1;14;Q2;QQ3;OMNI CHAT;6;38268;29,33
2022;11;1;14;Q2;QQ3;TELEFONIA;8;370,17;6,3725
2022;11;1;15;Q2;QQ3;TELEFONIA;2;299;0
2022;11;3;7;Q1;QQ1;TELEFONIA;22;301;53,3636363636364
2022;11;3;8;Q1;QQ1;TELEFONIA;52;347,479545454545;239,287692307692
2022;11;3;9;Q1;QQ1;TELEFONIA;46;533,681176470588;174,80347826087
2022;11;3;10;Q1;QQ1;TELEFONIA;55;410,530816326531;241,982363636364
2022;11;3;11;Q1;QQ2;TELEFONIA;52;564,925263157895;168,113846153846
2022;11;3;12;Q1;QQ2;TELEFONIA;32;306,807741935484;132,0028125
2022;11;3;13;Q1;QQ2;TELEFONIA;34;299,033225806452;17,18
2022;11;3;14;Q2;QQ3;TELEFONIA;36;395,176428571429;281,39
2022;11;3;15;Q2;QQ3;TELEFONIA;24;565;283,918333333333
2022;11;3;16;Q2;QQ3;OMNI CHAT;3;180,67;1,67
2022;11;3;16;Q2;QQ3;TELEFONIA;36;418,333333333333;426,446944444444
2022;11;3;17;Q2;QQ4;TELEFONIA;20;418,73;239,0515
2022;11;3;18;Q2;QQ4;TELEFONIA;24;209,236666666667;56,42
2022;11;3;19;Q2;QQ4;TELEFONIA;1;0;732
2022;11;4;7;Q1;QQ1;TELEFONIA;21;390,17;56,0957142857143
2022;11;4;8;Q1;QQ1;TELEFONIA;36;544,938181818182;71,9711111111111
2022;11;4;9;Q1;QQ1;OMNI CHAT;1;0;25
2022;11;4;9;Q1;QQ1;TELEFONIA;36;524,142352941176;39,2258333333333
2022;11;4;10;Q1;QQ1;OMNI CHAT;1;0;34
2022;11;4;10;Q1;QQ1;TELEFONIA;43;426,84;102,305581395349
2022;11;4;11;Q1;QQ2;TELEFONIA;52;396,62;66,1128846153846
2022;11;4;12;Q1;QQ2;TELEFONIA;41;464,139166666667;204,758048780488
2022;11;4;13;Q1;QQ2;OMNI CHAT;4;64338,75;7299
2022;11;4;13;Q1;QQ2;TELEFONIA;28;524,5168;74,0014285714286
2022;11;4;14;Q2;QQ3;OMNI CHAT;5;2051,2;2,2
2022;11;4;14;Q2;QQ3;TELEFONIA;29;592,622380952381;182,720689655172
2022;11;4;15;Q2;QQ3;OMNI CHAT;4;812,25;53
2022;11;4;15;Q2;QQ3;TELEFONIA;21;676,14;216,193333333333
2022;11;4;16;Q2;QQ3;TELEFONIA;19;612,67;634,79052631579
2022;11;4;17;Q2;QQ4;TELEFONIA;9;430,333333333333;223,444444444444
2022;11;4;18;Q2;QQ4;TELEFONIA;4;803,25;0
2022;11;7;7;Q1;QQ1;TELEFONIA;33;474,524347826087;152,028484848485
2022;11;7;8;Q1;QQ1;TELEFONIA;63;445,718604651163;291,254126984127
2022;11;7;9;Q1;QQ1;TELEFONIA;53;593,4715;269,813018867924
2022;11;7;10;Q1;QQ1;OMNI CHAT;2;34;5,5
2022;11;7;10;Q1;QQ1;TELEFONIA;77;441,679056603774;181,65
2022;11;7;11;Q1;QQ2;OMNI CHAT;10;322,6;2
2022;11;7;11;Q1;QQ2;TELEFONIA;59;548,086818181818;228,681355932203
2022;11;7;12;Q1;QQ2;TELEFONIA;45;448,4285;121,958444444444
2022;11;7;13;Q1;QQ2;OMNI CHAT;1;0;27
2022;11;7;13;Q1;QQ2;TELEFONIA;44;369,665;54,3420454545455
2022;11;7;14;Q2;QQ3;OMNI CHAT;12;1172,09;13,0841666666667
2022;11;7;14;Q2;QQ3;TELEFONIA;34;269,503125;31,9441176470588
2022;11;7;15;Q2;QQ3;TELEFONIA;27;341,62;108,369259259259
2022;11;7;16;Q2;QQ3;TELEFONIA;36;432,3995;227,586111111111
2022;11;7;17;Q2;QQ4;TELEFONIA;20;444,997647058823;150,201
2022;11;7;18;Q2;QQ4;TELEFONIA;7;838,833333333333;144,428571428571
2022;11;8;7;Q1;QQ1;TELEFONIA;18;590,45;170,72
2022;11;8;8;Q1;QQ1;TELEFONIA;42;528,415;224,357380952381
2022;11;8;9;Q1;QQ1;OMNI CHAT;10;53164,2;6598
2022;11;8;9;Q1;QQ1;TELEFONIA;48;664,02525;153,454791666667
2022;11;8;10;Q1;QQ1;OMNI CHAT;3;2004,33;13,33
2022;11;8;10;Q1;QQ1;TELEFONIA;46;543,7475;70,1478260869565
2022;11;8;11;Q1;QQ2;OMNI CHAT;16;89,08;17,875
2022;11;8;11;Q1;QQ2;TELEFONIA;38;446,864864864865;8,18526315789474
2022;11;8;12;Q1;QQ2;TELEFONIA;35;462,801142857143;33,1977142857143
2022;11;8;13;Q1;QQ2;OMNI CHAT;1;49;19
2022;11;8;13;Q1;QQ2;TELEFONIA;37;448,91;26,8605405405405
2022;11;8;14;Q2;QQ3;OMNI CHAT;26;414,29;67,0384615384615
2022;11;8;14;Q2;QQ3;TELEFONIA;31;426,22;116,322580645161
2022;11;8;15;Q2;QQ3;OMNI CHAT;3;252,67;2,67
2022;11;8;15;Q2;QQ3;TELEFONIA;17;678,147142857143;75,4147058823529
2022;11;8;16;Q2;QQ3;TELEFONIA;18;489,38;168,555555555556
2022;11;8;17;Q2;QQ4;TELEFONIA;12;563,777777777778;260,085833333333
2022;11;8;18;Q2;QQ4;TELEFONIA;7;519,29;0
2022;11;9;7;Q1;QQ1;TELEFONIA;17;684,13;134,529411764706
2022;11;9;8;Q1;QQ1;TELEFONIA;37;736,43;297,540540540541
2022;11;9;9;Q1;QQ1;OMNI CHAT;1;66948;2
2022;11;9;9;Q1;QQ1;TELEFONIA;38;534,057142857143;193,392105263158
2022;11;9;10;Q1;QQ1;TELEFONIA;36;860,341875;94,195
2022;11;9;11;Q1;QQ2;TELEFONIA;42;580,945945945946;104,139285714286
2022;11;9;12;Q1;QQ2;TELEFONIA;28;605,81;23,7842857142857
2022;11;9;13;Q1;QQ2;TELEFONIA;21;413,9;0
2022;11;9;14;Q2;QQ3;TELEFONIA;26;441;8,46
2022;11;9;15;Q2;QQ3;TELEFONIA;31;315,956666666667;197,384193548387
2022;11;9;16;Q2;QQ3;TELEFONIA;16;519,501428571429;168,310625
2022;11;9;17;Q2;QQ4;TELEFONIA;4;204,5;0
2022;11;9;18;Q2;QQ4;TELEFONIA;3;445;0
2022;11;10;7;Q1;QQ1;TELEFONIA;8;332,13;0
2022;11;10;8;Q1;QQ1;TELEFONIA;28;708,86;12,11
2022;11;10;9;Q1;QQ1;TELEFONIA;31;555,3;3,67741935483871
2022;11;10;10;Q1;QQ1;TELEFONIA;34;527,74;10
2022;11;10;11;Q1;QQ2;TELEFONIA;46;702,613333333333;120,197173913043
2022;11;10;12;Q1;QQ2;TELEFONIA;29;707,04;49,8965517241379
2022;11;10;13;Q1;QQ2;TELEFONIA;22;635,76;16,9590909090909
2022;11;10;14;Q2;QQ3;TELEFONIA;30;371,895172413793;50,3026666666667
2022;11;10;15;Q2;QQ3;OMNI CHAT;1;47;318
2022;11;10;15;Q2;QQ3;TELEFONIA;20;378,8;21,15
2022;11;10;16;Q2;QQ3;TELEFONIA;20;407,11;60,703
2022;11;10;17;Q2;QQ4;OMNI CHAT;2;4000,5;13
2022;11;10;17;Q2;QQ4;TELEFONIA;15;354,140714285714;84,996
2022;11;10;18;Q2;QQ4;TELEFONIA;6;604,666666666667;0
2022;11;10;19;Q2;QQ4;TELEFONIA;1;608;0
2022;11;11;7;Q1;QQ1;TELEFONIA;15;429,31;88,47
2022;11;11;8;Q1;QQ1;OMNI CHAT;4;1151,5;18,25
2022;11;11;8;Q1;QQ1;TELEFONIA;41;794,023783783784;97,5590243902439
2022;11;11;9;Q1;QQ1;OMNI CHAT;5;1872,6;1108,8
2022;11;11;9;Q1;QQ1;TELEFONIA;34;638,88;8,03
2022;11;11;10;Q1;QQ1;OMNI CHAT;8;2155,25;404,63
2022;11;11;10;Q1;QQ1;TELEFONIA;38;832,84;95,1831578947368
2022;11;11;11;Q1;QQ2;OMNI CHAT;4;2398,5;3
2022;11;11;11;Q1;QQ2;TELEFONIA;37;597,14;28,46
2022;11;11;12;Q1;QQ2;OMNI CHAT;8;3684;1315,7525
2022;11;11;12;Q1;QQ2;TELEFONIA;17;677,12;8,59
2022;11;11;13;Q1;QQ2;OMNI CHAT;1;229;746
2022;11;11;13;Q1;QQ2;TELEFONIA;25;509,24;10,84
2022;11;11;14;Q2;QQ3;OMNI CHAT;1;1927;2
2022;11;11;14;Q2;QQ3;TELEFONIA;20;312,15;37,15
2022;11;11;15;Q2;QQ3;OMNI CHAT;3;3290,33;123,33
2022;11;11;15;Q2;QQ3;TELEFONIA;19;305,837222222222;31,2657894736842
2022;11;11;16;Q2;QQ3;OMNI CHAT;4;3986;209,25
2022;11;11;16;Q2;QQ3;TELEFONIA;14;308,08;26,6421428571429
2022;11;11;17;Q2;QQ4;OMNI CHAT;5;824,2;1700,2
2022;11;11;17;Q2;QQ4;TELEFONIA;8;573,14;153,75
2022;11;11;18;Q2;QQ4;OMNI CHAT;4;6772;247,75
2022;11;11;18;Q2;QQ4;TELEFONIA;6;665,83;0
2022;11;11;19;Q2;QQ4;OMNI CHAT;1;909;793
2022;11;14;10;Q1;QQ1;TELEFONIA;10;469,5025;138,303
2022;11;14;11;Q1;QQ2;TELEFONIA;7;928,2475;149,571428571429
2022;11;14;12;Q1;QQ2;TELEFONIA;3;659,67;0
2022;11;14;13;Q1;QQ2;TELEFONIA;4;505;0
2022;11;14;14;Q2;QQ3;TELEFONIA;5;928,6;0
2022;11;14;15;Q2;QQ3;TELEFONIA;3;460,33;0
2022;11;14;16;Q2;QQ3;TELEFONIA;1;1610;0
2022;11;16;7;Q1;QQ1;OMNI CHAT;2;705;2
2022;11;16;7;Q1;QQ1;TELEFONIA;27;561,38;47,0007407407407
2022;11;16;8;Q1;QQ1;OMNI CHAT;5;4157;163,998
2022;11;16;8;Q1;QQ1;TELEFONIA;32;514,5896875;1,5015625
2022;11;16;9;Q1;QQ1;OMNI CHAT;11;2552,09;1679,27
2022;11;16;9;Q1;QQ1;TELEFONIA;55;697,886666666667;202,276545454545
2022;11;16;10;Q1;QQ1;OMNI CHAT;10;2131,1;1590,7
2022;11;16;10;Q1;QQ1;TELEFONIA;63;532,767719298246;135,744444444444
2022;11;16;11;Q1;QQ2;OMNI CHAT;8;5417,29;1831,12625
2022;11;16;11;Q1;QQ2;TELEFONIA;49;707,67488372093;121,731836734694
2022;11;16;12;Q1;QQ2;OMNI CHAT;19;1783,94;2829,47157894737
2022;11;16;12;Q1;QQ2;TELEFONIA;38;594,384705882353;51,5042105263158
2022;11;16;13;Q1;QQ2;OMNI CHAT;9;1554,56;586,11
2022;11;16;13;Q1;QQ2;TELEFONIA;32;542,604;71,093125
2022;11;16;14;Q2;QQ3;OMNI CHAT;11;1005,36;112
2022;11;16;14;Q2;QQ3;TELEFONIA;43;447,322857142857;107,233023255814
2022;11;16;15;Q2;QQ3;OMNI CHAT;11;41628,18;10,55
2022;11;16;15;Q2;QQ3;TELEFONIA;34;460,262222222222;281,232647058824
2022;11;16;16;Q2;QQ3;OMNI CHAT;7;217,5;9,14
2022;11;16;16;Q2;QQ3;TELEFONIA;26;299,76;85
2022;11;16;17;Q2;QQ4;OMNI CHAT;10;1862;415,099
2022;11;16;17;Q2;QQ4;TELEFONIA;15;410,735333333333;30,0693333333333
2022;11;16;18;Q2;QQ4;OMNI CHAT;7;638;15,86
2022;11;16;18;Q2;QQ4;TELEFONIA;5;398;0
2022;11;17;7;Q1;QQ1;OMNI CHAT;1;48;0
2022;11;17;7;Q1;QQ1;TELEFONIA;8;651,5;7,75
2022;11;17;8;Q1;QQ1;OMNI CHAT;3;1239,67;2,33
2022;11;17;8;Q1;QQ1;TELEFONIA;28;624,888148148148;58,8557142857143
2022;11;17;9;Q1;QQ1;OMNI CHAT;4;2881,5;1,75
2022;11;17;9;Q1;QQ1;TELEFONIA;53;748,72375;181,925283018868
2022;11;17;10;Q1;QQ1;OMNI CHAT;7;5060,33;66,43
2022;11;17;10;Q1;QQ1;TELEFONIA;45;576,706818181818;55,9151111111111
2022;11;17;11;Q1;QQ2;OMNI CHAT;11;1983,22;1312,45636363636
2022;11;17;11;Q1;QQ2;TELEFONIA;45;551,48;31,5351111111111
2022;11;17;12;Q1;QQ2;OMNI CHAT;5;3660,5;624,6
2022;11;17;12;Q1;QQ2;TELEFONIA;30;530,37;0
2022;11;17;13;Q1;QQ2;OMNI CHAT;4;538,25;51,75
2022;11;17;13;Q1;QQ2;TELEFONIA;20;450,15;0
2022;11;17;14;Q2;QQ3;OMNI CHAT;8;603,63;2
2022;11;17;14;Q2;QQ3;TELEFONIA;30;452,45;37,1043333333333
2022;11;17;15;Q2;QQ3;OMNI CHAT;6;1329,17;1,83
2022;11;17;15;Q2;QQ3;TELEFONIA;27;407,08;137,814444444444
2022;11;17;16;Q2;QQ3;OMNI CHAT;4;794,25;2,5
2022;11;17;16;Q2;QQ3;TELEFONIA;19;334,442777777778;86,4721052631579
2022;11;17;17;Q2;QQ4;OMNI CHAT;5;337,4;2,2
2022;11;17;17;Q2;QQ4;TELEFONIA;18;497,767058823529;41,3888888888889
2022;11;17;18;Q2;QQ4;OMNI CHAT;9;575,89;4,11
2022;11;17;18;Q2;QQ4;TELEFONIA;4;629;0
2022;11;18;7;Q1;QQ1;TELEFONIA;19;440,95;14
2022;11;18;8;Q1;QQ1;OMNI CHAT;4;1915,75;227,5
2022;11;18;8;Q1;QQ1;TELEFONIA;36;706,03;51,9683333333333
2022;11;18;9;Q1;QQ1;OMNI CHAT;9;2346,75;504,226666666667
2022;11;18;9;Q1;QQ1;TELEFONIA;49;590,493023255814;70,3063265306123
2022;11;18;10;Q1;QQ1;TELEFONIA;52;554,8416;34,4582692307692
2022;11;18;11;Q1;QQ2;OMNI CHAT;9;2181,78;759,33
2022;11;18;11;Q1;QQ2;OMNI EMAIL;3;30;1493
2022;11;18;11;Q1;QQ2;TELEFONIA;36;651,44;4,53
2022;11;18;12;Q1;QQ2;OMNI CHAT;6;2479,67;1638,33
2022;11;18;12;Q1;QQ2;TELEFONIA;17;777,12;0
2022;11;18;13;Q1;QQ2;OMNI CHAT;7;697,29;648,43
2022;11;18;13;Q1;QQ2;TELEFONIA;29;460,48;0
2022;11;18;14;Q2;QQ3;OMNI CHAT;6;1670;2,33
2022;11;18;14;Q2;QQ3;TELEFONIA;26;413,38;51,08
2022;11;18;15;Q2;QQ3;OMNI CHAT;4;1500,67;708,4975
2022;11;18;15;Q2;QQ3;TELEFONIA;17;320,87;29,5323529411765
2022;11;18;16;Q2;QQ3;OMNI CHAT;6;2171,6;450
2022;11;18;16;Q2;QQ3;TELEFONIA;9;446,78;0
2022;11;18;17;Q2;QQ4;OMNI CHAT;9;906;2062,78
2022;11;18;17;Q2;QQ4;TELEFONIA;5;448,8;0
2022;11;18;18;Q2;QQ4;OMNI CHAT;2;703,5;2
2022;11;18;18;Q2;QQ4;TELEFONIA;1;462;0
2022;11;21;7;Q1;QQ1;TELEFONIA;13;458,38;0
2022;11;21;8;Q1;QQ1;OMNI CHAT;5;791,8;2
2022;11;21;8;Q1;QQ1;TELEFONIA;39;495,39;6,4625641025641
2022;11;21;9;Q1;QQ1;OMNI CHAT;7;1841;285,57
2022;11;21;9;Q1;QQ1;TELEFONIA;78;474,94;124,769102564103
2022;11;21;10;Q1;QQ1;OMNI CHAT;13;2803,17;516,926153846154
2022;11;21;10;Q1;QQ1;TELEFONIA;68;516,912280701754;104,588823529412
2022;11;21;11;Q1;QQ2;OMNI CHAT;2;2835,5;219
2022;11;21;11;Q1;QQ2;TELEFONIA;40;470,9;7,353
2022;11;21;12;Q1;QQ2;OMNI CHAT;4;2991;117
2022;11;21;12;Q1;QQ2;TELEFONIA;29;727,04;15,7906896551724
2022;11;21;13;Q1;QQ2;OMNI CHAT;4;2784,75;1,75
2022;11;21;13;Q1;QQ2;TELEFONIA;40;535,110810810811;88,70375
2022;11;21;14;Q2;QQ3;OMNI CHAT;1;738;1
2022;11;21;14;Q2;QQ3;TELEFONIA;43;321,133225806452;75,0439534883721
2022;11;21;15;Q2;QQ3;OMNI CHAT;4;1116,5;1,5
2022;11;21;15;Q2;QQ3;TELEFONIA;30;349,545454545455;189,966666666667
2022;11;21;16;Q2;QQ3;OMNI CHAT;3;2423;1,33
2022;11;21;16;Q2;QQ3;TELEFONIA;21;433,78;115,906666666667
2022;11;21;17;Q2;QQ4;OMNI CHAT;3;1336,67;2,67
2022;11;21;17;Q2;QQ4;TELEFONIA;21;420,596;165,955238095238
2022;11;21;18;Q2;QQ4;OMNI CHAT;4;2656;1
2022;11;21;18;Q2;QQ4;TELEFONIA;9;553,22;77,78
2022;11;22;7;Q1;QQ1;OMNI CHAT;2;48,5;166,5
2022;11;22;7;Q1;QQ1;TELEFONIA;13;313,15;0
2022;11;22;8;Q1;QQ1;OMNI CHAT;4;2926,25;572,25
2022;11;22;8;Q1;QQ1;TELEFONIA;24;491,96;0
2022;11;22;9;Q1;QQ1;OMNI CHAT;7;3059,5;42,2871428571429
2022;11;22;9;Q1;QQ1;TELEFONIA;27;580,48;11,74
2022;11;22;10;Q1;QQ1;OMNI CHAT;8;2393,43;946,12375
2022;11;22;10;Q1;QQ1;TELEFONIA;45;658,05;65,2213333333333
2022;11;22;11;Q1;QQ2;OMNI CHAT;6;161215;1058,83
2022;11;22;11;Q1;QQ2;TELEFONIA;35;557;2,94457142857143
2022;11;22;12;Q1;QQ2;OMNI CHAT;5;1349,8;138,4
2022;11;22;12;Q1;QQ2;TELEFONIA;19;594,53;0
2022;11;22;13;Q1;QQ2;OMNI CHAT;3;1027;228,33
2022;11;22;13;Q1;QQ2;TELEFONIA;20;484,75;0
2022;11;22;14;Q2;QQ3;OMNI CHAT;3;573,67;2,33
2022;11;22;14;Q2;QQ3;TELEFONIA;22;552,9;48,9090909090909
2022;11;22;15;Q2;QQ3;OMNI CHAT;3;986;2
2022;11;22;15;Q2;QQ3;TELEFONIA;23;511,26;11,13
2022;11;22;16;Q2;QQ3;OMNI CHAT;3;893,33;2,67
2022;11;22;16;Q2;QQ3;TELEFONIA;20;319,2;13,3
2022;11;22;17;Q2;QQ4;OMNI CHAT;3;782,33;2
2022;11;22;17;Q2;QQ4;TELEFONIA;13;641,23;0
2022;11;22;18;Q2;QQ4;TELEFONIA;8;337,13;3,63
2022;11;22;19;Q2;QQ4;TELEFONIA;1;291;0
2022;11;23;7;Q1;QQ1;OMNI CHAT;1;31;103
2022;11;23;7;Q1;QQ1;TELEFONIA;10;917,3;0
2022;11;23;8;Q1;QQ1;OMNI CHAT;2;1394;2
2022;11;23;8;Q1;QQ1;TELEFONIA;36;568,94;5,96777777777778
2022;11;23;9;Q1;QQ1;TELEFONIA;68;434,11;73,2635294117647
2022;11;23;10;Q1;QQ1;OMNI CHAT;9;2633,86;1062,55666666667
2022;11;23;10;Q1;QQ1;TELEFONIA;70;450,238636363636;42,3542857142857
2022;11;23;11;Q1;QQ2;OMNI CHAT;7;4237,5;1011,57
2022;11;23;11;Q1;QQ2;TELEFONIA;60;357,03;50,3291666666667
2022;11;23;12;Q1;QQ2;OMNI CHAT;13;1111,56;2071,76769230769
2022;11;23;12;Q1;QQ2;TELEFONIA;64;440,581636363636;69,64375
2022;11;23;13;Q1;QQ2;OMNI CHAT;5;1328,8;399,6
2022;11;23;13;Q1;QQ2;TELEFONIA;55;375,75;61,3090909090909
2022;11;23;14;Q2;QQ3;OMNI CHAT;4;988,25;1,5
2022;11;23;14;Q2;QQ3;TELEFONIA;48;239,67;42,565
2022;11;23;15;Q2;QQ3;OMNI CHAT;2;1378,5;3
