ANO;MÊS;DIA;HORA;qtdDiasUteis;TotalLIGs;MédiaLIGs;TotalAtds;MédiaAtds;Ligs/Atds
2022;3;4;14:00;20;31;1.55;7;0.35;4
2022;3;4;15:00;20;20;1.00;4;0.20;5
2022;3;4;16:00;20;14;0.70;4;0.20;3
2022;3;4;17:00;20;8;0.40;3;0.15;2
2022;3;4;18:00;20;1;0.05;3;0.15;0
2022;3;5;10:00;20;1;0.05;NULL;NULL;NULL
2022;3;5;11:00;20;2;0.10;NULL;NULL;NULL
2022;3;5;12:00;20;1;0.05;NULL;NULL;NULL
2022;3;5;13:00;20;1;0.05;NULL;NULL;NULL
2022;3;5;17:00;20;1;0.05;NULL;NULL;NULL
2022;3;5;18:00;20;1;0.05;NULL;NULL;NULL
2022;3;6;08:00;20;1;0.05;1;0.05;1
2022;3;6;09:00;20;1;0.05;1;0.05;1
2022;3;6;11:00;20;1;0.05;1;0.05;1
2022;3;6;13:00;20;1;0.05;1;0.05;1
2022;3;6;14:00;20;1;0.05;1;0.05;1
2022;3;7;07:00;20;20;1.00;5;0.25;4
2022;3;7;08:00;20;42;2.10;6;0.30;7
2022;3;7;09:00;20;43;2.15;10;0.50;4
2022;3;7;10:00;20;65;3.25;11;0.55;5
2022;3;7;11:00;20;39;1.95;12;0.60;3
2022;3;7;12:00;20;30;1.50;11;0.55;2
2022;3;7;13:00;20;22;1.10;9;0.45;2
2022;3;7;14:00;20;22;1.10;9;0.45;2
2022;3;7;15:00;20;23;1.15;4;0.20;5
2022;3;7;16:00;20;15;0.75;4;0.20;3
2022;3;7;17:00;20;13;0.65;3;0.15;4
2022;3;7;18:00;20;3;0.15;3;0.15;1
2022;3;8;07:00;20;19;0.95;5;0.25;3
2022;3;8;08:00;20;26;1.30;8;0.40;3
2022;3;8;09:00;20;35;1.75;12;0.60;2
2022;3;8;10:00;20;48;2.40;13;0.65;3
2022;3;8;11:00;20;33;1.65;14;0.70;2
2022;3;8;12:00;20;30;1.50;13;0.65;2
2022;3;8;13:00;20;25;1.25;9;0.45;2
2022;3;8;14:00;20;25;1.25;9;0.45;2
2022;3;8;15:00;20;29;1.45;4;0.20;7
2022;3;8;16:00;20;33;1.65;3;0.15;11
2022;3;8;17:00;20;8;0.40;3;0.15;2
2022;3;8;18:00;20;2;0.10;3;0.15;0
2022;3;9;07:00;20;23;1.15;6;0.30;3
2022;3;9;08:00;20;43;2.15;8;0.40;5
2022;3;9;09:00;20;43;2.15;12;0.60;3
2022;3;9;10:00;20;42;2.10;13;0.65;3
2022;3;9;11:00;20;41;2.05;14;0.70;2
2022;3;9;12:00;20;30;1.50;14;0.70;2
2022;3;9;13:00;20;30;1.50;10;0.50;3
2022;3;9;14:00;20;23;1.15;10;0.50;2
2022;3;9;15:00;20;24;1.20;5;0.25;4
2022;3;9;16:00;20;25;1.25;4;0.20;6
2022;3;9;17:00;20;12;0.60;3;0.15;4
2022;3;9;18:00;20;3;0.15;3;0.15;1
2022;3;10;07:00;20;6;0.30;6;0.30;1
2022;3;10;08:00;20;30;1.50;8;0.40;3
2022;3;10;09:00;20;34;1.70;12;0.60;2
2022;3;10;10:00;20;25;1.25;13;0.65;1
2022;3;10;11:00;20;33;1.65;14;0.70;2
2022;3;10;12:00;20;34;1.70;14;0.70;2
2022;3;10;13:00;20;20;1.00;9;0.45;2
2022;3;10;14:00;20;18;0.90;9;0.45;2
2022;3;10;15:00;20;23;1.15;4;0.20;5
2022;3;10;16:00;20;7;0.35;3;0.15;2
2022;3;10;17:00;20;17;0.85;2;0.10;8
2022;3;11;07:00;20;3;0.15;6;0.30;0
2022;3;11;08:00;20;23;1.15;9;0.45;2
2022;3;11;09:00;20;35;1.75;13;0.65;2
2022;3;11;10:00;20;33;1.65;15;0.75;2
2022;3;11;11:00;20;33;1.65;15;0.75;2
2022;3;11;12:00;20;30;1.50;14;0.70;2
2022;3;11;13:00;20;20;1.00;10;0.50;2
2022;3;11;14:00;20;16;0.80;8;0.40;2
2022;3;11;15:00;20;21;1.05;3;0.15;7
2022;3;11;16:00;20;12;0.60;3;0.15;4
2022;3;11;17:00;20;9;0.45;3;0.15;3
2022;3;11;18:00;20;2;0.10;3;0.15;0
2022;3;12;10:00;20;1;0.05;1;0.05;1
2022;3;12;11:00;20;1;0.05;1;0.05;1
2022;3;12;12:00;20;1;0.05;1;0.05;1
2022;3;12;13:00;20;1;0.05;1;0.05;1
2022;3;13;08:00;20;1;0.05;1;0.05;1
2022;3;13;10:00;20;3;0.15;1;0.05;3
2022;3;14;07:00;20;23;1.15;6;0.30;3
2022;3;14;08:00;20;40;2.00;8;0.40;5
2022;3;14;09:00;20;50;2.50;13;0.65;3
2022;3;14;10:00;20;47;2.35;13;0.65;3
2022;3;14;11:00;20;47;2.35;14;0.70;3
2022;3;14;12:00;20;25;1.25;12;0.60;2
2022;3;14;13:00;20;24;1.20;9;0.45;2
2022;3;14;14:00;20;20;1.00;7;0.35;2
2022;3;14;15:00;20;25;1.25;4;0.20;6
2022;3;14;16:00;20;24;1.20;4;0.20;6
2022;3;14;17:00;20;13;0.65;3;0.15;4
2022;3;14;18:00;20;4;0.20;3;0.15;1
2022;3;15;07:00;20;13;0.65;6;0.30;2
2022;3;15;08:00;20;34;1.70;8;0.40;4
2022;3;15;09:00;20;55;2.75;13;0.65;4
2022;3;15;10:00;20;52;2.60;13;0.65;4
2022;3;15;11:00;20;49;2.45;14;0.70;3
2022;3;15;12:00;20;27;1.35;13;0.65;2
2022;3;15;13:00;20;23;1.15;9;0.45;2
2022;3;15;14:00;20;18;0.90;7;0.35;2
2022;3;15;15:00;20;21;1.05;4;0.20;5
2022;3;15;16:00;20;10;0.50;4;0.20;2
2022;3;15;17:00;20;10;0.50;3;0.15;3
2022;3;15;18:00;20;2;0.10;3;0.15;0
2022;3;15;19:00;20;1;0.05;3;0.15;0
2022;3;16;07:00;20;19;0.95;6;0.30;3
2022;3;16;08:00;20;40;2.00;9;0.45;4
2022;3;16;09:00;20;45;2.25;13;0.65;3
2022;3;16;10:00;20;39;1.95;14;0.70;2
2022;3;16;11:00;20;46;2.30;14;0.70;3
2022;3;16;12:00;20;30;1.50;12;0.60;2
2022;3;16;13:00;20;22;1.10;8;0.40;2
2022;3;16;14:00;20;13;0.65;7;0.35;1
2022;3;16;15:00;20;22;1.10;4;0.20;5
2022;3;16;16:00;20;14;0.70;4;0.20;3
2022;3;16;17:00;20;10;0.50;3;0.15;3
2022;3;16;18:00;20;3;0.15;3;0.15;1
2022;3;17;07:00;20;18;0.90;7;0.35;2
2022;3;17;08:00;20;52;2.60;9;0.45;5
2022;3;17;09:00;20;50;2.50;13;0.65;3
2022;3;17;10:00;20;48;2.40;13;0.65;3
2022;3;17;11:00;20;34;1.70;13;0.65;2
2022;3;17;12:00;20;30;1.50;13;0.65;2
2022;3;17;13:00;20;26;1.30;9;0.45;2
2022;3;17;14:00;20;24;1.20;7;0.35;3
2022;3;17;15:00;20;26;1.30;4;0.20;6
2022;3;17;16:00;20;15;0.75;3;0.15;5
2022;3;17;17:00;20;6;0.30;3;0.15;2
2022;3;17;18:00;20;5;0.25;3;0.15;1
2022;3;18;07:00;20;14;0.70;6;0.30;2
2022;3;18;08:00;20;19;0.95;8;0.40;2
2022;3;18;09:00;20;33;1.65;13;0.65;2
2022;3;18;10:00;20;40;2.00;13;0.65;3
2022;3;18;11:00;20;33;1.65;14;0.70;2
2022;3;18;12:00;20;24;1.20;13;0.65;1
2022;3;18;13:00;20;18;0.90;9;0.45;2
2022;3;18;14:00;20;14;0.70;8;0.40;1
2022;3;18;15:00;20;22;1.10;4;0.20;5
2022;3;18;16:00;20;15;0.75;4;0.20;3
2022;3;18;17:00;20;5;0.25;3;0.15;1
2022;3;18;18:00;20;3;0.15;3;0.15;1
2022;3;19;09:00;20;2;0.10;1;0.05;2
2022;3;19;10:00;20;3;0.15;1;0.05;3
2022;3;19;11:00;20;1;0.05;1;0.05;1
2022;3;19;12:00;20;3;0.15;1;0.05;3
2022;3;19;13:00;20;4;0.20;1;0.05;4
2022;3;19;14:00;20;1;0.05;1;0.05;1
2022;3;19;15:00;20;2;0.10;1;0.05;2
2022;3;19;16:00;20;1;0.05;1;0.05;1
2022;3;19;17:00;20;2;0.10;1;0.05;2
2022;3;19;19:00;20;2;0.10;1;0.05;2
2022;3;20;09:00;20;3;0.15;1;0.05;3
2022;3;20;10:00;20;1;0.05;1;0.05;1
2022;3;20;11:00;20;2;0.10;1;0.05;2
2022;3;20;12:00;20;2;0.10;1;0.05;2
2022;3;20;14:00;20;3;0.15;1;0.05;3
2022;3;20;17:00;20;1;0.05;1;0.05;1
2022;3;20;18:00;20;1;0.05;1;0.05;1
2022;3;20;19:00;20;1;0.05;1;0.05;1
2022;3;21;07:00;20;40;2.00;6;0.30;6
2022;3;21;08:00;20;79;3.95;8;0.40;9
2022;3;21;09:00;20;89;4.45;13;0.65;6
2022;3;21;10:00;20;96;4.80;13;0.65;7
2022;3;21;11:00;20;72;3.60;14;0.70;5
2022;3;21;12:00;20;52;2.60;11;0.55;4
2022;3;21;13:00;20;29;1.45;10;0.50;2
2022;3;21;14:00;20;65;3.25;9;0.45;7
2022;3;21;15:00;20;56;2.80;4;0.20;14
2022;3;21;16:00;20;33;1.65;4;0.20;8
2022;3;21;17:00;20;14;0.70;3;0.15;4
2022;3;21;18:00;20;9;0.45;3;0.15;3
2022;3;22;07:00;20;37;1.85;6;0.30;6
2022;3;22;08:00;20;84;4.20;9;0.45;9
2022;3;22;09:00;20;95;4.75;13;0.65;7
2022;3;22;10:00;20;90;4.50;13;0.65;6
2022;3;22;11:00;20;63;3.15;14;0.70;4
2022;3;22;12:00;20;57;2.85;11;0.55;5
2022;3;22;13:00;20;33;1.65;10;0.50;3
2022;3;22;14:00;20;38;1.90;9;0.45;4
2022;3;22;15:00;20;36;1.80;4;0.20;9
2022;3;22;16:00;20;48;2.40;4;0.20;12
2022;3;22;17:00;20;20;1.00;3;0.15;6
2022;3;22;18:00;20;6;0.30;3;0.15;2
2022;3;23;07:00;20;22;1.10;6;0.30;3
2022;3;23;08:00;20;58;2.90;9;0.45;6
2022;3;23;09:00;20;71;3.55;13;0.65;5
2022;3;23;10:00;20;86;4.30;13;0.65;6
2022;3;23;11:00;20;83;4.15;14;0.70;5
2022;3;23;12:00;20;41;2.05;11;0.55;3
2022;3;23;13:00;20;44;2.20;10;0.50;4
2022;3;23;14:00;20;53;2.65;8;0.40;6
2022;3;23;15:00;20;25;1.25;4;0.20;6
2022;3;23;16:00;20;37;1.85;4;0.20;9
2022;3;23;17:00;20;24;1.20;3;0.15;8
2022;3;23;18:00;20;6;0.30;3;0.15;2
2022;3;24;07:00;20;24;1.20;6;0.30;4
2022;3;24;08:00;20;60;3.00;8;0.40;7
2022;3;24;09:00;20;74;3.70;13;0.65;5
2022;3;24;10:00;20;112;5.60;13;0.65;8
2022;3;24;11:00;20;90;4.50;13;0.65;6
2022;3;24;12:00;20;62;3.10;10;0.50;6
2022;3;24;13:00;20;30;1.50;9;0.45;3
2022;3;24;14:00;20;49;2.45;8;0.40;6
2022;3;24;15:00;20;49;2.45;3;0.15;16
2022;3;24;16:00;20;40;2.00;3;0.15;13
2022;3;24;17:00;20;10;0.50;4;0.20;2
2022;3;24;18:00;20;5;0.25;4;0.20;1
2022;3;24;19:00;20;1;0.05;4;0.20;0
2022;3;25;07:00;20;17;0.85;7;0.35;2
2022;3;25;08:00;20;54;2.70;8;0.40;6
2022;3;25;09:00;20;70;3.50;12;0.60;5
2022;3;25;10:00;20;85;4.25;12;0.60;7
2022;3;25;11:00;20;109;5.45;15;0.75;7
2022;3;25;12:00;20;70;3.50;12;0.60;5
2022;3;25;13:00;20;39;1.95;11;0.55;3
2022;3;25;14:00;20;30;1.50;9;0.45;3
2022;3;25;15:00;20;28;1.40;4;0.20;7
2022;3;25;16:00;20;28;1.40;4;0.20;7
2022;3;25;17:00;20;11;0.55;3;0.15;3
2022;3;25;18:00;20;5;0.25;3;0.15;1
2022;3;25;19:00;20;1;0.05;3;0.15;0
2022;3;26;09:00;20;2;0.10;1;0.05;2
2022;3;26;10:00;20;4;0.20;1;0.05;4
2022;3;26;11:00;20;1;0.05;1;0.05;1
2022;3;26;12:00;20;1;0.05;1;0.05;1
2022;3;27;10:00;20;1;0.05;1;0.05;1
2022;3;27;12:00;20;1;0.05;1;0.05;1
2022;3;27;13:00;20;2;0.10;1;0.05;2
2022;3;28;07:00;20;33;1.65;6;0.30;5
2022;3;28;08:00;20;61;3.05;8;0.40;7
2022;3;28;09:00;20;65;3.25;13;0.65;5
2022;3;28;10:00;20;75;3.75;13;0.65;5
2022;3;28;11:00;20;80;4.00;14;0.70;5
2022;3;28;12:00;20;56;2.80;14;0.70;4
2022;3;28;13:00;20;37;1.85;11;0.55;3
2022;3;28;14:00;20;42;2.10;9;0.45;4
2022;3;28;15:00;20;32;1.60;4;0.20;8
2022;3;28;16:00;20;31;1.55;4;0.20;7
2022;3;28;17:00;20;24;1.20;3;0.15;8
2022;3;28;18:00;20;6;0.30;3;0.15;2
2022;3;29;07:00;20;21;1.05;6;0.30;3
2022;3;29;08:00;20;66;3.30;8;0.40;8
2022;3;29;09:00;20;73;3.65;13;0.65;5
2022;3;29;10:00;20;86;4.30;13;0.65;6
2022;3;29;11:00;20;63;3.15;14;0.70;4
2022;3;29;12:00;20;47;2.35;14;0.70;3
2022;3;29;13:00;20;31;1.55;11;0.55;2
2022;3;29;14:00;20;31;1.55;9;0.45;3
2022;3;29;15:00;20;43;2.15;4;0.20;10
2022;3;29;16:00;20;23;1.15;4;0.20;5
2022;3;29;17:00;20;9;0.45;3;0.15;3
2022;3;29;18:00;20;5;0.25;3;0.15;1
2022;3;30;07:00;20;42;2.10;6;0.30;7
2022;3;30;08:00;20;65;3.25;7;0.35;9
2022;3;30;09:00;20;53;2.65;12;0.60;4
2022;3;30;10:00;20;84;4.20;13;0.65;6
2022;3;30;11:00;20;106;5.30;14;0.70;7
2022;3;30;12:00;20;97;4.85;14;0.70;6
2022;3;30;13:00;20;58;2.90;11;0.55;5
2022;3;30;14:00;20;50;2.50;10;0.50;5
2022;3;30;15:00;20;48;2.40;5;0.25;9
2022;3;30;16:00;20;17;0.85;4;0.20;4
2022;3;30;17:00;20;11;0.55;3;0.15;3
2022;3;31;07:00;20;19;0.95;5;0.25;3
2022;3;31;08:00;20;35;1.75;8;0.40;4
2022;3;31;09:00;20;52;2.60;12;0.60;4
2022;3;31;10:00;20;48;2.40;12;0.60;4
2022;3;31;11:00;20;43;2.15;13;0.65;3
2022;3;31;12:00;20;40;2.00;14;0.70;2
2022;3;31;13:00;20;34;1.70;12;0.60;2
2022;3;31;14:00;20;28;1.40;9;0.45;3
2022;3;31;15:00;20;35;1.75;5;0.25;7
2022;3;31;16:00;20;19;0.95;5;0.25;3
2022;3;31;17:00;20;11;0.55;4;0.20;2
2022;3;31;18:00;20;5;0.25;4;0.20;1
2022;4;1;07:00;18;15;0.83;7;0.39;2
2022;4;1;08:00;18;38;2.11;9;0.50;4
2022;4;1;09:00;18;51;2.83;13;0.72;3
2022;4;1;10:00;18;54;3.00;13;0.72;4
2022;4;1;11:00;18;38;2.11;13;0.72;2
2022;4;1;12:00;18;25;1.39;13;0.72;1
2022;4;1;13:00;18;17;0.94;11;0.61;1
2022;4;1;14:00;18;20;1.11;9;0.50;2
2022;4;1;15:00;18;12;0.67;5;0.28;2
2022;4;1;16:00;18;14;0.78;5;0.28;2
2022;4;1;17:00;18;7;0.39;4;0.22;1
2022;4;1;18:00;18;1;0.06;4;0.22;0
2022;4;1;19:00;18;1;0.06;4;0.22;0
2022;4;2;08:00;18;1;0.06;NULL;NULL;NULL
2022;4;2;09:00;18;2;0.11;NULL;NULL;NULL
2022;4;2;13:00;18;1;0.06;NULL;NULL;NULL
2022;4;2;14:00;18;1;0.06;NULL;NULL;NULL
2022;4;2;15:00;18;2;0.11;NULL;NULL;NULL
2022;4;2;16:00;18;1;0.06;NULL;NULL;NULL
2022;4;3;08:00;18;1;0.06;0;0.00;1
2022;4;3;11:00;18;2;0.11;0;0.00;2
2022;4;3;12:00;18;1;0.06;0;0.00;1
2022;4;3;13:00;18;4;0.22;0;0.00;4
2022;4;3;14:00;18;1;0.06;0;0.00;1
2022;4;3;15:00;18;3;0.17;0;0.00;3
2022;4;3;16:00;18;1;0.06;0;0.00;1
2022;4;3;17:00;18;1;0.06;1;0.06;1
2022;4;3;18:00;18;1;0.06;1;0.06;1
2022;4;4;07:00;18;42;2.33;7;0.39;6
2022;4;4;08:00;18;68;3.78;10;0.56;6
2022;4;4;09:00;18;77;4.28;13;0.72;5
2022;4;4;10:00;18;100;5.56;13;0.72;7
2022;4;4;11:00;18;85;4.72;13;0.72;6
2022;4;4;12:00;18;67;3.72;12;0.67;5
2022;4;4;13:00;18;36;2.00;11;0.61;3
2022;4;4;14:00;18;34;1.89;8;0.44;4
2022;4;4;15:00;18;30;1.67;5;0.28;6
2022;4;4;16:00;18;27;1.50;5;0.28;5
2022;4;4;17:00;18;20;1.11;4;0.22;5
2022;4;4;18:00;18;5;0.28;4;0.22;1
2022;4;5;07:00;18;49;2.72;6;0.33;8
2022;4;5;08:00;18;81;4.50;9;0.50;9
2022;4;5;09:00;18;98;5.44;12;0.67;8
2022;4;5;10:00;18;90;5.00;12;0.67;7
2022;4;5;11:00;18;95;5.28;12;0.67;7
2022;4;5;12:00;18;44;2.44;12;0.67;3
2022;4;5;13:00;18;44;2.44;11;0.61;4
2022;4;5;14:00;18;41;2.28;9;0.50;4
2022;4;5;15:00;18;32;1.78;5;0.28;6
2022;4;5;16:00;18;33;1.83;5;0.28;6
2022;4;5;17:00;18;22;1.22;4;0.22;5
2022;4;5;18:00;18;14;0.78;4;0.22;3
2022;4;6;07:00;18;38;2.11;7;0.39;5
2022;4;6;08:00;18;63;3.50;10;0.56;6
2022;4;6;09:00;18;76;4.22;13;0.72;5
2022;4;6;10:00;18;75;4.17;13;0.72;5
2022;4;6;11:00;18;68;3.78;13;0.72;5
2022;4;6;12:00;18;37;2.06;13;0.72;2
2022;4;6;13:00;18;23;1.28;11;0.61;2
2022;4;6;14:00;18;33;1.83;9;0.50;3
2022;4;6;15:00;18;34;1.89;5;0.28;6
2022;4;6;16:00;18;18;1.00;5;0.28;3
2022;4;6;17:00;18;14;0.78;4;0.22;3
2022;4;6;18:00;18;4;0.22;4;0.22;1
2022;4;7;07:00;18;26;1.44;8;0.44;3
2022;4;7;08:00;18;68;3.78;10;0.56;6
2022;4;7;09:00;18;53;2.94;13;0.72;4
2022;4;7;10:00;18;70;3.89;13;0.72;5
2022;4;7;11:00;18;53;2.94;13;0.72;4
2022;4;7;12:00;18;45;2.50;13;0.72;3
2022;4;7;13:00;18;23;1.28;10;0.56;2
2022;4;7;14:00;18;33;1.83;7;0.39;4
2022;4;7;15:00;18;27;1.50;3;0.17;9
2022;4;7;16:00;18;20;1.11;4;0.22;5
2022;4;7;17:00;18;15;0.83;3;0.17;5
2022;4;7;18:00;18;3;0.17;3;0.17;1
2022;4;8;07:00;18;28;1.56;7;0.39;4
2022;4;8;08:00;18;60;3.33;10;0.56;6
2022;4;8;09:00;18;61;3.39;13;0.72;4
2022;4;8;10:00;18;49;2.72;14;0.78;3
2022;4;8;11:00;18;48;2.67;13;0.72;3
2022;4;8;12:00;18;19;1.06;13;0.72;1
2022;4;8;13:00;18;21;1.17;10;0.56;2
2022;4;8;14:00;18;15;0.83;7;0.39;2
2022;4;8;15:00;18;21;1.17;4;0.22;5
2022;4;8;16:00;18;12;0.67;4;0.22;3
2022;4;8;17:00;18;5;0.28;3;0.17;1
2022;4;8;18:00;18;1;0.06;3;0.17;0
2022;4;9;08:00;18;1;0.06;1;0.06;1
2022;4;9;09:00;18;2;0.11;1;0.06;2
2022;4;9;10:00;18;1;0.06;1;0.06;1
2022;4;9;11:00;18;1;0.06;1;0.06;1
2022;4;9;12:00;18;1;0.06;1;0.06;1
2022;4;9;13:00;18;1;0.06;1;0.06;1
2022;4;9;14:00;18;2;0.11;1;0.06;2
2022;4;9;15:00;18;1;0.06;1;0.06;1
2022;4;9;17:00;18;1;0.06;1;0.06;1
2022;4;9;18:00;18;2;0.11;1;0.06;2
2022;4;10;08:00;18;1;0.06;0;0.00;1
2022;4;10;09:00;18;2;0.11;0;0.00;2
2022;4;10;11:00;18;1;0.06;1;0.06;1
2022;4;10;12:00;18;3;0.17;1;0.06;3
2022;4;10;13:00;18;1;0.06;1;0.06;1
2022;4;11;07:00;18;32;1.78;9;0.50;3
2022;4;11;08:00;18;59;3.28;11;0.61;5
2022;4;11;09:00;18;45;2.50;14;0.78;3
2022;4;11;10:00;18;53;2.94;14;0.78;3
2022;4;11;11:00;18;52;2.89;13;0.72;4
2022;4;11;12:00;18;50;2.78;14;0.78;3
2022;4;11;13:00;18;27;1.50;9;0.50;3
2022;4;11;14:00;18;33;1.83;7;0.39;4
2022;4;11;15:00;18;27;1.50;4;0.22;6
2022;4;11;16:00;18;26;1.44;4;0.22;6
2022;4;11;17:00;18;12;0.67;3;0.17;4
2022;4;11;18:00;18;3;0.17;3;0.17;1
2022;4;12;07:00;18;30;1.67;8;0.44;3
2022;4;12;08:00;18;50;2.78;11;0.61;4
2022;4;12;09:00;18;63;3.50;13;0.72;4
2022;4;12;10:00;18;104;5.78;13;0.72;8
2022;4;12;11:00;18;62;3.44;13;0.72;4
2022;4;12;12:00;18;41;2.28;13;0.72;3
2022;4;12;13:00;18;33;1.83;9;0.50;3
2022;4;12;14:00;18;28;1.56;6;0.33;4
2022;4;12;15:00;18;30;1.67;5;0.28;6
2022;4;12;16:00;18;20;1.11;5;0.28;4
2022;4;12;17:00;18;19;1.06;4;0.22;4
2022;4;12;18:00;18;7;0.39;3;0.17;2
2022;4;13;07:00;18;14;0.78;8;0.44;1
2022;4;13;08:00;18;45;2.50;13;0.72;3
2022;4;13;09:00;18;65;3.61;14;0.78;4
2022;4;13;10:00;18;58;3.22;14;0.78;4
2022;4;13;11:00;18;40;2.22;14;0.78;2
2022;4;13;12:00;18;45;2.50;14;0.78;3
2022;4;13;13:00;18;19;1.06;9;0.50;2
2022;4;13;14:00;18;20;1.11;7;0.39;2
2022;4;13;15:00;18;27;1.50;4;0.22;6
2022;4;13;16:00;18;18;1.00;4;0.22;4
2022;4;13;17:00;18;6;0.33;3;0.17;2
2022;4;14;08:00;18;4;0.22;1;0.06;4
2022;4;14;09:00;18;4;0.22;2;0.11;2
2022;4;14;10:00;18;2;0.11;2;0.11;1
2022;4;14;11:00;18;2;0.11;2;0.11;1
2022;4;14;12:00;18;1;0.06;3;0.17;0
2022;4;14;13:00;18;3;0.17;3;0.17;1
2022;4;14;15:00;18;4;0.22;3;0.17;1
2022;4;14;16:00;18;6;0.33;2;0.11;3
2022;4;14;17:00;18;1;0.06;2;0.11;0
2022;4;15;10:00;18;1;0.06;1;0.06;1
2022;4;15;15:00;18;1;0.06;1;0.06;1
2022;4;16;10:00;18;5;0.28;0;0.00;5
2022;4;16;11:00;18;1;0.06;0;0.00;1
2022;4;16;12:00;18;1;0.06;1;0.06;1
2022;4;16;13:00;18;1;0.06;1;0.06;1
2022;4;16;15:00;18;3;0.17;1;0.06;3
2022;4;16;16:00;18;3;0.17;1;0.06;3
2022;4;16;18:00;18;1;0.06;1;0.06;1
2022;4;17;11:00;18;6;0.33;1;0.06;6
2022;4;17;12:00;18;1;0.06;1;0.06;1
2022;4;17;14:00;18;1;0.06;1;0.06;1
2022;4;18;07:00;18;46;2.56;8;0.44;5
2022;4;18;08:00;18;46;2.56;11;0.61;4
2022;4;18;09:00;18;61;3.39;13;0.72;4
2022;4;18;10:00;18;60;3.33;14;0.78;4
2022;4;18;11:00;18;67;3.72;13;0.72;5
2022;4;18;12:00;18;46;2.56;14;0.78;3
2022;4;18;13:00;18;36;2.00;9;0.50;4
2022;4;18;14:00;18;39;2.17;6;0.33;6
2022;4;18;15:00;18;43;2.39;3;0.17;14
2022;4;18;16:00;18;18;1.00;3;0.17;6
2022;4;18;17:00;18;4;0.22;3;0.17;1
2022;4;18;18:00;18;4;0.22;3;0.17;1
2022;4;19;07:00;18;26;1.44;7;0.39;3
2022;4;19;08:00;18;41;2.28;11;0.61;3
2022;4;19;09:00;18;54;3.00;14;0.78;3
2022;4;19;10:00;18;78;4.33;14;0.78;5
2022;4;19;11:00;18;61;3.39;13;0.72;4
2022;4;19;12:00;18;39;2.17;13;0.72;3
2022;4;19;13:00;18;32;1.78;9;0.50;3
2022;4;19;14:00;18;32;1.78;6;0.33;5
2022;4;19;15:00;18;25;1.39;3;0.17;8
2022;4;19;16:00;18;40;2.22;3;0.17;13
2022;4;19;17:00;18;15;0.83;3;0.17;5
2022;4;19;18:00;18;3;0.17;3;0.17;1
2022;4;20;07:00;18;30;1.67;5;0.28;6
2022;4;20;08:00;18;48;2.67;11;0.61;4
2022;4;20;09:00;18;49;2.72;14;0.78;3
2022;4;20;10:00;18;70;3.89;14;0.78;5
2022;4;20;11:00;18;51;2.83;13;0.72;3
2022;4;20;12:00;18;48;2.67;14;0.78;3
2022;4;20;13:00;18;28;1.56;9;0.50;3
2022;4;20;14:00;18;29;1.61;6;0.33;4
2022;4;20;15:00;18;26;1.44;3;0.17;8
2022;4;20;16:00;18;27;1.50;3;0.17;9
2022;4;20;17:00;18;9;0.50;3;0.17;3
2022;4;20;18:00;18;6;0.33;3;0.17;2
2022;4;21;11:00;18;1;0.06;1;0.06;1
2022;4;21;13:00;18;1;0.06;1;0.06;1
2022;4;21;15:00;18;1;0.06;1;0.06;1
2022;4;22;07:00;18;1;0.06;0;0.00;1
2022;4;22;08:00;18;5;0.28;1;0.06;5
2022;4;22;09:00;18;15;0.83;1;0.06;15
2022;4;22;10:00;18;10;0.56;2;0.11;5
2022;4;22;11:00;18;13;0.72;2;0.11;6
2022;4;22;12:00;18;7;0.39;3;0.17;2
2022;4;22;13:00;18;2;0.11;3;0.17;0
2022;4;22;14:00;18;11;0.61;3;0.17;3
2022;4;22;15:00;18;3;0.17;3;0.17;1
2022;4;22;16:00;18;1;0.06;2;0.11;0
2022;4;22;17:00;18;6;0.33;2;0.11;3
2022;4;23;08:00;18;1;0.06;1;0.06;1
2022;4;23;09:00;18;1;0.06;1;0.06;1
2022;4;23;10:00;18;1;0.06;1;0.06;1
2022;4;23;16:00;18;2;0.11;1;0.06;2
2022;4;24;08:00;18;1;0.06;1;0.06;1
2022;4;25;07:00;18;69;3.83;7;0.39;9
2022;4;25;08:00;18;78;4.33;9;0.50;8
2022;4;25;09:00;18;65;3.61;12;0.67;5
2022;4;25;10:00;18;84;4.67;12;0.67;7
2022;4;25;11:00;18;83;4.61;13;0.72;6
2022;4;25;12:00;18;59;3.28;13;0.72;4
2022;4;25;13:00;18;39;2.17;9;0.50;4
2022;4;25;14:00;18;40;2.22;7;0.39;5
2022;4;25;15:00;18;29;1.61;4;0.22;7
2022;4;25;16:00;18;29;1.61;4;0.22;7
2022;4;25;17:00;18;14;0.78;3;0.17;4
2022;4;25;18:00;18;7;0.39;3;0.17;2
2022;4;26;07:00;18;31;1.72;6;0.33;5
2022;4;26;08:00;18;53;2.94;9;0.50;5
2022;4;26;09:00;18;40;2.22;12;0.67;3
2022;4;26;10:00;18;55;3.06;12;0.67;4
2022;4;26;11:00;18;58;3.22;13;0.72;4
2022;4;26;12:00;18;39;2.17;13;0.72;3
2022;4;26;13:00;18;38;2.11;9;0.50;4
2022;4;26;14:00;18;37;2.06;7;0.39;5
2022;4;26;15:00;18;31;1.72;4;0.22;7
2022;4;26;16:00;18;29;1.61;4;0.22;7
2022;4;26;17:00;18;15;0.83;3;0.17;5
2022;4;26;18:00;18;5;0.28;3;0.17;1
